Id,y
50380,1.7686686485569258
50381,2.0158456766391177
50382,2.3678457814804377
50383,2.165382834249507
50384,2.0207030235267336
50385,2.304663060942056
50386,1.7778080273845314
50387,2.2006459907971205
50388,1.9109720395078615
50389,2.451965699333057
50390,1.452488928356364
50391,1.6927783221701018
50392,1.8405095675983545
50393,1.5341448488400473
50394,1.6369333675884972
50395,1.801870468735412
50396,2.144529329633529
50397,2.0352611711019817
50398,1.255731319680122
50399,1.7624520202768001
50400,2.433554687169946
50401,1.699315199961257
50402,1.7777081735606615
50403,1.6363568844432776
50404,1.6964650801710661
50405,1.8529704990932763
50406,2.483561512175878
50407,2.394836194600141
50408,1.9957160674437415
50409,1.8081570247947603
50410,1.421503323279582
50411,1.7106927119894213
50412,2.1899462486270886
50413,2.0474973210414613
50414,1.7838249568381586
50415,1.7899333066674674
50416,1.696605726267133
50417,1.8614378833998706
50418,1.9671335007958524
50419,1.9786538358351013
50420,1.9643565584061442
50421,2.205557076856331
50422,2.0299499412525104
50423,2.4139836072927103
50424,1.3169988443453633
50425,1.989948807873064
50426,2.15006877481333
50427,1.637375977081092
50428,2.15397241934259
50429,2.3194030630455673
50430,2.619713632531562
50431,1.9803336507384646
50432,1.5606597906789839
50433,1.415196854217197
50434,2.0881114845340574
50435,2.2361654817009873
50436,1.8945151680190242
50437,1.8686488206776477
50438,1.3395072487121373
50439,1.5529860971626985
50440,1.915249780015013
50441,2.5494039378743394
50442,2.1602816070153823
50443,1.6713123711042464
50444,1.919838030674478
50445,1.3743849396055092
50446,1.9609480531253736
50447,1.6389422042048225
50448,1.7053759975772709
50449,2.446288015886832
50450,2.0413668701827645
50451,2.055943351164787
50452,2.0010960379997886
50453,2.364384982381347
50454,2.1751879816143065
50455,2.234241233330291
50456,1.501247591093323
50457,1.3586579409787092
50458,1.7755576894161127
50459,1.5664651462407342
50460,2.1390092209877483
50461,1.7461962488089489
50462,2.095306672883212
50463,2.016865882318988
50464,1.7232440134302909
50465,1.0426113800899488
50466,1.4189818877318219
50467,2.0701046619480703
50468,2.092870001047508
50469,1.8177571775168888
50470,1.5211385154152186
50471,2.25339895914155
50472,1.883945521270899
50473,1.492188754865462
50474,1.6802746930871015
50475,1.6956628636724909
50476,1.233961923483429
50477,2.406541764139849
50478,2.51833485019211
50479,2.653659229025515
50480,1.864022179754041
50481,1.9775680119709738
50482,2.852834327963466
50483,1.7451580965147602
50484,1.693268532150979
50485,1.5836446556046035
50486,1.6342100966510464
50487,2.024506273095445
50488,1.7987764907204402
50489,1.9710948096874779
50490,1.7732261944444052
50491,2.711137170067186
50492,2.676255982312423
50493,2.5125321231334583
50494,2.5581667704276083
50495,1.383814037926614
50496,1.1310601339702004
50497,1.9776667084199835
50498,2.226524874270299
50499,0.8875889097685982
50500,1.2970855329561999
50501,1.9214972602165359
50502,1.550230239035172
50503,1.893088362778808
50504,1.8232181661063347
50505,1.493694307937673
50506,1.8364563780513372
50507,2.171273566284067
50508,2.148280150188927
50509,1.1888002031706886
50510,1.7773813009800117
50511,1.995716490010378
50512,1.8747479290236866
50513,2.4852813683430695
50514,2.3169561855605814
50515,1.3839886969097857
50516,2.246760669546466
50517,1.7756230954706198
50518,0.9812461932336093
50519,1.0461180198861926
50520,1.9561160714991104
50521,1.736421706179322
50522,1.9861330422781789
50523,1.756836601473388
50524,2.290433409578235
50525,1.3210578062550549
50526,2.33161957364682
50527,1.3327309277410806
50528,1.7467617404361702
50529,1.3783261863118363
50530,1.7530971079648445
50531,1.8505685329930808
50532,2.320055238237248
50533,1.4807633289582405
50534,2.168881292488057
50535,1.6895987301507989
50536,1.538491528811619
50537,1.8081716279167457
50538,2.4042607285154807
50539,1.7764757803925582
50540,2.8293518547645897
50541,2.0451534772607345
50542,1.8022703835428993
50543,1.4413505106126527
50544,1.8916724765333504
50545,1.917492291881055
50546,2.341374052162633
50547,1.6868593448166183
50548,1.9541605458092888
50549,1.9252569049446482
50550,1.6579324245981726
50551,1.8820606817216379
50552,1.7318718371386082
50553,2.3390827067646307
50554,2.4164144190531864
50555,2.176883262920674
50556,1.3448741042526398
50557,2.4353868236601874
50558,1.7200849993032925
50559,1.50707693004342
50560,2.040346614212815
50561,1.829239672121126
50562,2.0417260229019543
50563,1.3649993876444777
50564,2.2967314017093097
50565,2.1800961254992797
50566,2.2368396029583315
50567,2.256510789485161
50568,1.837232189183993
50569,1.664235521242479
50570,2.234593303695117
50571,2.5892635190843896
50572,2.2617241891652227
50573,1.5777790670726768
50574,1.2437969630486005
50575,2.539914086004682
50576,1.5302354507574956
50577,1.5456213593554946
50578,1.9167830411816764
50579,2.040939356507462
50580,2.327189643304607
50581,2.1387366686516462
50582,2.395706733495014
50583,2.2857836290187072
50584,1.5043163203134056
50585,1.7855046458026176
50586,2.096067218827837
50587,1.4041457483403872
50588,2.3599299153101114
50589,1.7664911792142186
50590,1.4555560476590172
50591,2.6481138790325387
50592,1.933729553721728
50593,1.5005582533034632
50594,2.1716507242055645
50595,1.393628048621324
50596,1.8671065234288826
50597,1.418107485299017
50598,1.3845834699862065
50599,2.3620792470715637
50600,1.940003980543752
50601,1.9064678913050013
50602,2.7784040470301177
50603,1.8450177098595324
50604,1.3428199748475809
50605,1.477112375431005
50606,1.6086601569609316
50607,2.2233455776864113
50608,2.3374372867593234
50609,2.300061834319523
50610,2.166154612249784
50611,1.846346567067512
50612,1.6799257635342981
50613,2.326047705891978
50614,1.6304996261683034
50615,1.9646503404647484
50616,1.6469584923322313
50617,2.034666674891399
50618,1.438870711485907
50619,2.461635299185063
50620,1.393897010224226
50621,2.114642285341183
50622,2.1267076663091182
50623,2.0367488232791873
50624,1.873852676540909
50625,1.5280281865699368
50626,2.078333142951009
50627,2.686864009219355
50628,2.0649263980288506
50629,1.8249396831484046
50630,2.2092773011603604
50631,2.0246004723536895
50632,2.1398526593513725
50633,2.464285122141329
50634,1.8505686871266886
50635,2.1735554707364564
50636,2.6831232291092917
50637,1.3423451682744698
50638,2.037378358294309
50639,1.9078855561930144
50640,1.7129464407002903
50641,2.406537714985785
50642,1.9068338916002607
50643,1.1794011765681487
50644,1.912615823467339
50645,1.3265251589011051
50646,1.9840190581756911
50647,2.0391165681371723
50648,2.106229622328307
50649,1.6345230683275522
50650,1.7787154883372525
50651,1.2866810379042066
50652,2.24137977939831
50653,1.799058448796178
50654,2.562520678570973
50655,2.1745670907342505
50656,2.134004971517525
50657,1.3433902795964532
50658,1.490590999903367
50659,1.9367246390388657
50660,2.6524696741439624
50661,1.6392195163252945
50662,1.8693786895334743
50663,1.3456060067316093
50664,2.1381166298141956
50665,1.5583669568575167
50666,1.8316073659418262
50667,1.767446851717798
50668,0.8746848079655725
50669,2.526410687087969
50670,1.8736459491827633
50671,1.828415795113295
50672,1.8977705200133232
50673,1.0117782945242162
50674,2.7131336320462687
50675,2.324728519753755
50676,1.95870781299847
50677,1.6562321526100325
50678,1.6090647767914088
50679,1.810557945595285
50680,2.424535000487691
50681,1.9158719901507226
50682,1.254450442947401
50683,2.662502284935573
50684,2.1725097946001837
50685,1.530937707674536
50686,1.8232997477010426
50687,1.846857458785958
50688,1.3800131565651381
50689,2.186879736758371
50690,2.639963689972766
50691,1.7721826685526152
50692,1.9604291117664623
50693,1.4722287592760055
50694,2.0498992398809026
50695,2.227282718915026
50696,2.230359414453359
50697,1.123542000450314
50698,1.931436928670881
50699,1.7650149565929494
50700,1.5556704316579237
50701,2.6009990092169692
50702,1.120265239251474
50703,2.0487778321562677
50704,1.944191131285942
50705,1.812763322191993
50706,1.4639777367496276
50707,1.7289202752203432
50708,1.4848034831023083
50709,1.7140450734028014
50710,2.919769692138999
50711,1.4313094588958488
50712,1.4102866333057533
50713,1.5952122057162472
50714,2.2159213581795663
50715,1.6669461572647584
50716,1.323176109159983
50717,1.7362849493259709
50718,1.9560038950676655
50719,2.195524484261279
50720,1.2222090639211656
50721,1.549223033280973
50722,2.339154886101175
50723,1.7231256905102161
50724,1.5425682213754757
50725,1.9874736501889378
50726,1.5942098436413767
50727,2.000777287342152
50728,2.3485827371351937
50729,1.6732159380201377
50730,1.7709036600415429
50731,1.9976601912824958
50732,2.4434273292080255
50733,1.1836007065909684
50734,1.3658694035906076
50735,2.5561844234870015
50736,1.4126126667500594
50737,1.4958967949820652
50738,1.4502566753895816
50739,1.6967087349394367
50740,1.973189685877284
50741,1.9920874056019922
50742,1.9403940816140037
50743,1.7834833541790365
50744,1.7447582757859275
50745,1.3424420224925315
50746,1.6877571060088208
50747,2.1893299058059896
50748,1.526550462246539
50749,1.1312394599264795
50750,1.3249349190271225
50751,2.0183130261383835
50752,1.7442492702508992
50753,1.4117542621066912
50754,2.230068825282072
50755,1.949721120454231
50756,1.6744424963160085
50757,1.866384443941038
50758,2.171635466196272
50759,1.2986557783584347
50760,2.328551601736697
50761,2.0195412528831245
50762,2.4508250920707138
50763,1.5911977544234888
50764,1.8943341014211454
50765,1.3852320209102391
50766,2.042981610262282
50767,2.1342782369212645
50768,1.5917002084511611
50769,2.7266261620229715
50770,2.382001226796115
50771,1.629166138946338
50772,2.488793208820997
50773,1.94715155818313
50774,1.4296207824264422
50775,2.602303846570351
50776,2.315704156817885
50777,1.8766529818833382
50778,1.8366983434808715
50779,1.6187786667449522
50780,1.7021071150347842
50781,1.3698153976455294
50782,1.5318262904659723
50783,1.6911910654191973
50784,1.227226309294178
50785,2.248655193570919
50786,1.4949213897676403
50787,1.9165176883109627
50788,2.006262240292214
50789,1.9243623264795018
50790,1.2765409554114993
50791,1.4738926398732746
50792,2.1139784241889346
50793,2.4180129625836138
50794,1.4900535142758078
50795,1.9218056336168658
50796,0.9669066078775111
50797,2.254230121574913
50798,1.7576525342209193
50799,2.4694932511799452
50800,1.5086688545691405
50801,2.022709504949378
50802,1.9798900152533643
50803,1.694285737582075
50804,2.0414777861960953
50805,1.8192409938147651
50806,1.6064101672969895
50807,1.7543170925429803
50808,1.7756406677820338
50809,1.1346731055409978
50810,1.7858578276146597
50811,1.3137508151732902
50812,1.3398095326707513
50813,1.6076115880808417
50814,2.5642442252802855
50815,2.413563826284125
50816,1.2823788523316964
50817,1.262612246283999
50818,2.1418088071516928
50819,1.597994659485728
50820,1.9982469360486261
50821,2.2830627729828796
50822,1.685793369340272
50823,1.9275780293955047
50824,1.8455043650453575
50825,1.91159829792142
50826,1.9302597039306264
50827,1.7099546116173556
50828,1.6426097022378354
50829,2.162059540078152
50830,1.6528535017368502
50831,1.832200543152135
50832,2.5300023626417145
50833,1.243250964204457
50834,2.5071578738702733
50835,1.8218955818358007
50836,1.5586613637395401
50837,1.5380311264498219
50838,1.7122027537265225
50839,2.2652225664977106
50840,1.7292590631568776
50841,1.5936284876730673
50842,1.9297714014044547
50843,2.0253062458145115
50844,1.3627647044419182
50845,1.6581836484317842
50846,2.3593896917833286
50847,2.167924175628549
50848,2.662683693141875
50849,2.3193899717203657
50850,1.490572661534005
50851,1.6160440415877835
50852,1.4524414121591183
50853,1.9345455021747968
50854,1.8540637855329025
50855,2.3381079012426405
50856,1.904398339380263
50857,2.3256191204708907
50858,1.941822475358444
50859,1.5835711800634362
50860,1.412582542459485
50861,2.1280444752467873
50862,1.6675159887799011
50863,1.5265746778020954
50864,2.4727165540329943
50865,1.7108425327050054
50866,2.2458233962355454
50867,1.6042515080470177
50868,1.8482587010148508
50869,2.023094323863179
50870,2.0392431405085745
50871,1.8306896133694137
50872,1.3951293645862106
50873,1.756522366525437
50874,1.9817037296320026
50875,1.854318808828626
50876,1.972297681381024
50877,1.9158246491932804
50878,1.3076065760963087
50879,0.9442047565605199
50880,2.26883649627902
50881,1.5224570283902692
50882,1.6072685799776605
50883,1.4585163402176946
50884,2.129581013279876
50885,1.5271063407933918
50886,1.6616105168266697
50887,0.9147187677429496
50888,2.320260017415304
50889,2.0527955648242946
50890,1.221384105908414
50891,1.6992408589676582
50892,2.0773885287356024
50893,2.233614991999537
50894,1.998466748814522
50895,2.152826047599912
50896,1.44095690024391
50897,2.113732706365747
50898,2.0790262179949504
50899,1.4670830260134209
50900,2.3099859292900526
50901,1.6710289010381214
50902,2.338942534051485
50903,1.575486615907532
50904,2.4507778455750535
50905,1.6641383262826481
50906,1.7134433201116783
50907,1.5488545422833095
50908,2.5099159186551114
50909,1.8438008795882823
50910,1.8978486460636677
50911,1.5637180970167004
50912,1.9387811339209
50913,1.479076498952662
50914,2.285573572173521
50915,1.5048772255796181
50916,1.6696045172804892
50917,1.4412239948293795
50918,1.2945074647127828
50919,1.7138557799858072
50920,2.6198629644635774
50921,1.856996524372217
50922,2.1214018079824015
50923,1.8005511800152938
50924,2.483829036501179
50925,2.0244042934668682
50926,1.9445010242817213
50927,2.4454852038822406
50928,2.219082845831298
50929,1.3313176823140864
50930,2.13536658449211
50931,1.7139624780818485
50932,1.3434374873456514
50933,1.5515043778027944
50934,2.372029040212562
50935,1.7446078427453044
50936,2.1925710030630374
50937,2.372430093611483
50938,2.0780379109027156
50939,1.8402389197882445
50940,1.6278490642254213
50941,1.8956766656188004
50942,2.000796184175337
50943,1.7146582237172612
50944,2.2937218837220223
50945,2.20981994453691
50946,2.0152179667258086
50947,2.3320379964453126
50948,2.2862267847997444
50949,1.9527945390600958
50950,2.206054813834322
50951,2.459223307890947
50952,2.1580351047936914
50953,1.7353975438786946
50954,1.913333076936528
50955,2.2957510308951665
50956,1.511826018128945
50957,2.371420287230068
50958,2.0955224835122235
50959,2.530816311992793
50960,2.0212883746691657
50961,1.5530272334271327
50962,2.3197885816090036
50963,2.4101303778590237
50964,1.6051247174491274
50965,1.513443208483412
50966,1.3133660900487245
50967,1.963977272131488
50968,2.311233547276706
50969,1.9553732116061333
50970,1.650209358389102
50971,2.0720384741038465
50972,2.0891200671864256
50973,1.6967085282512504
50974,2.04361387877731
50975,2.603015150136237
50976,1.14318094726739
50977,1.6504133934931826
50978,1.5999323187326082
50979,1.6882402289707226
50980,2.221589669949665
50981,1.9330433705418164
50982,2.269161031558352
50983,2.272110017589166
50984,1.3137241607560681
50985,2.201851449465691
50986,1.7821775550054308
50987,2.087801183840877
50988,1.5176761790611966
50989,2.0787045939069704
50990,1.2617668863170488
50991,1.768610686406533
50992,1.9801606255857478
50993,1.8478754073579555
50994,1.9600102575410043
50995,1.1994339555525024
50996,1.8404778215805047
50997,1.4321804165324203
50998,1.9331577362369619
50999,2.1682587702981535
51000,1.2990875953662522
51001,2.093995317938859
51002,1.707926740006871
51003,2.176910800756297
51004,2.1318648688498865
51005,1.5609902457000409
51006,2.331532396227905
51007,2.5492165270523888
51008,1.8651150518868091
51009,1.816209863116192
51010,2.0791111394473036
51011,2.019268965206658
51012,1.6843490700240427
51013,1.4972285550643945
51014,1.5755841382122142
51015,1.5328344786347823
51016,2.219678410907158
51017,2.1864196303726957
51018,1.8705384696459006
51019,1.97819857046992
51020,2.144913754299062
51021,1.961228159583213
51022,1.8320576817902645
51023,2.3630678479741984
51024,1.7342533383228014
51025,2.1472137153655337
51026,1.953935194191583
51027,1.9500412655052646
51028,1.8525047553433165
51029,2.64058273045691
51030,2.4415234109638453
51031,2.042802517412704
51032,1.5507213474874892
51033,1.8889917619395111
51034,1.701949303456897
51035,2.799991227317707
51036,2.079090337502931
51037,2.327279870309769
51038,1.5306302778766274
51039,2.196348396631988
51040,2.158204863242849
51041,1.9538971304639516
51042,1.9249909381989883
51043,1.565244728294751
51044,2.4157649436238424
51045,1.6026749953872714
51046,2.0669545907820166
51047,2.201418697726974
51048,1.302182664173265
51049,2.190986296879579
51050,2.1303946113328793
51051,2.7579149425780933
51052,1.844684165970373
51053,2.2698096724902377
51054,1.510928478865946
51055,2.283323586713464
51056,1.5362120633839185
51057,2.16816897945205
51058,1.9332988308228587
51059,2.679845832365624
51060,2.1390778137065225
51061,1.6797712939518767
51062,2.3258076193493866
51063,2.281121264870233
51064,2.2043304641507193
51065,1.8113296800105492
51066,1.9791178484090044
51067,1.3677624549943062
51068,1.6873001276869883
51069,2.774696074683357
51070,2.03624852322868
51071,2.305772753555449
51072,1.395966936802418
51073,2.0561354782149968
51074,1.9238356984449811
51075,1.963476287472959
51076,1.6004332903002352
51077,2.5817440563198035
51078,1.9404055264798012
51079,1.4329880737060126
51080,1.4248220392554591
51081,1.32392027117035
51082,2.3848420832480075
51083,1.2766618013673043
51084,2.240631948166948
51085,1.4314102961442
51086,1.2519889332623135
51087,2.1886282755922686
51088,2.324470671123407
51089,1.6430687389297776
51090,1.9859661934725394
51091,1.4130564425083745
51092,1.468461383254116
51093,1.962868820893167
51094,1.2094064111350469
51095,1.6273634685392318
51096,1.9450248990338324
51097,1.6321244821148198
51098,2.0776511496023593
51099,1.8452074359904742
51100,1.3651206712508797
51101,1.7714338318970704
51102,2.592677707949825
51103,2.3383245740518355
51104,2.185853355825074
51105,2.03412237960751
51106,2.360661785275171
51107,2.0663217520621497
51108,1.7382620300169043
51109,1.8252017229931012
51110,1.5237882695063472
51111,2.1303995995668097
51112,1.5590924430355455
51113,1.6185455197522418
51114,1.8647551856377673
51115,2.609470144147396
51116,2.023228435003446
51117,1.5582792764299085
51118,0.8804756829810454
51119,1.9100378119308015
51120,1.891198276010086
51121,2.6268918732160693
51122,2.4452209629507826
51123,1.768338988479418
51124,2.392641749433181
51125,0.8941274959108
51126,2.474916174488195
51127,1.8433284492944106
51128,1.5847596773322254
51129,2.15550684575145
51130,2.247624615407832
51131,2.328983126865956
51132,2.34962408779662
51133,2.417488748212709
51134,1.8655270338481285
51135,2.3706661466273222
51136,1.7230628249129523
51137,1.3805689630327673
51138,2.1156479128018795
51139,1.3589231017491779
51140,1.9365980057026269
51141,1.6970004072939049
51142,1.716362015337643
51143,1.4837149759118295
51144,2.0788271804116847
51145,1.296133134007079
51146,1.7976403109746744
51147,2.325787890183151
51148,2.2039106805594035
51149,1.989645559023316
51150,1.9768260401087603
51151,1.5509646350087833
51152,2.358446845121438
51153,2.010893553477205
51154,1.5070627774383456
51155,2.2700869058218816
51156,1.6209656061423365
51157,1.8755628781255258
51158,2.3215176016002337
51159,1.3628407845537251
51160,2.199022132794522
51161,1.965713683996929
51162,1.880757694043583
51163,1.6846591386577023
51164,1.9925779357473976
51165,2.3411986139443774
51166,2.1196578990047366
51167,1.8413179740305925
51168,1.9513502539020884
51169,2.5443197400331536
51170,2.2460707711657713
51171,1.761872821102104
51172,1.5861920989770948
51173,2.944053902298253
51174,1.6088729761788991
51175,1.821728818098562
51176,1.5069359003335059
51177,1.3686017142596705
51178,2.152019457845277
51179,1.6481383478672957
51180,1.8140020229369322
51181,1.8912900038175355
51182,2.1582543216408805
51183,1.8406998534775192
51184,2.542655028138096
51185,2.2862851165012725
51186,2.249209162482565
51187,1.1539387929081681
51188,2.256540956975392
51189,2.0764920185978104
51190,1.7972290368827022
51191,2.235924181140506
51192,2.318990372800139
51193,1.7666556624846117
51194,1.9899377870041903
51195,1.6594353224267127
51196,2.1358436176653717
51197,1.8194791483905108
51198,1.9377644658860285
51199,2.389833222907464
51200,1.9562657178325027
51201,1.8304919893912404
51202,1.9357722612155026
51203,2.1648168257944524
51204,1.7790647106615027
51205,1.9308186033163632
51206,1.8304564589671353
51207,2.063668524326843
51208,1.9628675797347168
51209,2.2062391630138753
51210,2.0479684628140475
51211,2.22922148917778
51212,1.5472428935967837
51213,2.0640442795314344
51214,1.5975194869196945
51215,1.8950377860772867
51216,1.4374333580949223
51217,2.5546982040458426
51218,1.847597115677067
51219,2.395748612970407
51220,1.8982599794581207
51221,1.7657601923907222
51222,1.8624174723192584
51223,2.0345493597528277
51224,1.6324267367908678
51225,2.0825376466358927
51226,1.8056169108615994
51227,1.3127730001913496
51228,1.5871555536182687
51229,2.667003458380084
51230,2.169815951217917
51231,2.1285564699898742
51232,1.9749811044676595
51233,1.8351483032739138
51234,1.985150101985703
51235,2.1682783085560717
51236,1.9522255384538756
51237,1.6958998172238897
51238,2.1831746157478564
51239,1.4757327685910102
51240,1.993818785062842
51241,2.4558826487025414
51242,1.5258347204098375
51243,2.1628849708881663
51244,1.680007524435205
51245,2.7058628286032596
51246,2.3700307715379783
51247,1.8017296110535745
51248,1.9195665167292875
51249,1.527074470332348
51250,2.664436861522821
51251,1.7494636883227779
51252,2.53673948435513
51253,1.9638001687721172
51254,1.8987887780921697
51255,1.957258617872994
51256,1.6781135769572733
51257,2.0631097754065117
51258,1.8934156273349494
51259,1.6621767129820668
51260,2.0907020189573617
51261,1.8381416762374028
51262,1.3957304926097795
51263,1.5788241087024157
51264,1.9178152624457963
51265,1.7720489904901016
51266,1.864100438714971
51267,1.5947599607228635
51268,2.1843624195943603
51269,1.6403653129778346
51270,1.0085022528670728
51271,2.162861590918842
51272,1.3242998048438908
51273,1.7105623680539317
51274,2.2479291378724877
51275,2.2385591834011795
51276,1.2841325595846889
51277,1.95121195900964
51278,2.038588590778483
51279,1.4194749023260758
51280,1.9252487786026256
51281,1.7598917945219021
51282,2.026498975969595
51283,2.168040291372562
51284,1.6537170655081348
51285,2.0122809930528582
51286,2.157625174977402
51287,1.9657156771345912
51288,2.0629790512647883
51289,2.236181068187412
51290,1.0432869125187172
51291,1.9759347162650047
51292,1.3026493984745717
51293,1.2061391960530203
51294,2.4047110181716285
51295,2.2594420218530398
51296,0.8999122310752388
51297,2.6651040385640257
51298,1.5178815461148494
51299,1.99976058686202
